년,월,국적지역,입국자수
2025,06,쿠웨이트,445
2025,06,요르단,257
2025,06,오만,252
2025,06,이란,211
2025,06,시리아,204
2025,06,카타르,180
2025,06,이라크,178
2025,06,티모르민주공화국,127
2025,06,키프로스,115
2025,06,투르크메니스탄,101
2025,06,바레인,99
2025,06,예멘공화국,98
2025,06,레바논,93
2025,06,몰디브,40
2025,06,아프가니스탄,33
2025,06,부탄,32
2025,06,팔레스타인,18
2025,06,미국,174757
2025,06,캐나다,22409
2025,06,멕시코,6337
2025,06,브라질,3242
2025,06,콜롬비아,1568
2025,06,칠레,806
2025,06,아르헨티나,777
2025,06,페루,727
2025,06,에콰도르,326
2025,06,우루과이,288
2025,06,베네수엘라,214
2025,06,과테말라,209
2025,06,도미니카공화국,190
2025,06,파라과이,169
2025,06,코스타리카,156
2025,06,온두라스,155
2025,06,파나마,124
2025,06,엘살바도르,108
2025,06,자메이카,105
2025,06,트리니다드토바고,77
2025,06,도미니카연방,69
2025,06,세인트크리스토퍼네비스,66
2025,06,니카라과,56
2025,06,볼리비아,43
2025,06,세인트루시아,41
2025,06,쿠바,38
2025,06,그레나다,37
2025,06,바하마,25
2025,06,가이아나,22
2025,06,앤티카바부다,22
2025,06,벨리즈,9
2025,06,세인트빈센트그레나딘,8
2025,06,아이티,7
2025,06,수리남,5
2025,06,바베이도스,4
2025,06,러시아(연방),19525
2025,06,영국,14224
2025,06,프랑스,12440
2025,06,독일,12060
2025,06,이탈리아,6115
2025,06,네덜란드,5078
2025,06,스페인,4483
2025,06,폴란드,4126
2025,06,스웨덴,2466
2025,06,스위스,2258
2025,06,우크라이나,2015
2025,06,핀란드,1586
2025,06,루마니아,1444
2025,06,노르웨이,1406
2025,06,벨기에,1403
2025,06,포르투갈,1385
2025,06,아일랜드,1324
2025,06,오스트리아,1131
2025,06,덴마크,1077
2025,06,체코,1050
2025,06,그리스,951
2025,06,헝가리,717
2025,06,리투아니아,561
2025,06,영국보호민,544
2025,06,크로아티아,522
2025,06,불가리아,459
2025,06,슬로바크,375
2025,06,세르비아,264
2025,06,에스토니아,239
2025,06,라트비아,232
2025,06,벨라루스,232
2025,06,몬테네그로,183
2025,06,조지아,179
2025,06,슬로베니아,164
2025,06,아제르바이잔,134
2025,06,아이슬란드,95
2025,06,룩셈부르크,90
2025,06,몰도바,64
2025,06,몰타,57
2025,06,알바니아,57
2025,06,유고슬라비아,38
2025,06,보스니아-헤르체고비나,35
2025,06,북마케도니아,29
2025,06,아르메니아,29
2025,06,코소보,8
2025,06,리히텐슈타인,6
2025,06,영국외지민,5
2025,06,모나코,2
2025,06,산마리노,2
2025,06,안도라,2
2025,06,교황청,1
2025,06,오스트레일리아,19552
2025,06,뉴질랜드,3363
2025,06,피지,74
2025,06,미이크로네시아,50
2025,06,파푸아뉴기니,29
2025,06,바누아투,20
2025,06,마샬군도,16
2025,06,사모아,14
2025,06,키리바시,11
2025,06,통가,11
2025,06,팔라우,11
2025,06,나우루,5
2025,06,솔로몬군도,5
2025,06,투발루,2
2025,06,남아프리카공화국,1568
2025,06,에티오피아,800
2025,06,이집트,651
2025,06,모로코,474
2025,06,케냐,459
2025,06,짐바브웨,284
2025,06,튀니지,233
2025,06,탄자니아,208
2025,06,가나,182
2025,06,마다가스카르,181
2025,06,모리셔스,179
2025,06,리비아,169
2025,06,나이지리아,152
2025,06,알제리,128
2025,06,우간다,59
2025,06,콩고민주공화국,55
2025,06,카메룬,49
2025,06,코트디부아르,49
2025,06,세네갈,42
2025,06,감비아,39
2025,06,르완다,36
2025,06,수단,33
2025,06,기니,23
2025,06,모잠비크,20
2025,06,보츠와나,20
2025,06,잠비아,19
2025,06,가봉,18
2025,06,토고,18
2025,06,말리,16
2025,06,나미비아,15
2025,06,부룬디,14
2025,06,말라위,11
2025,06,앙골라,11
2025,06,에스와티니,10
2025,06,베냉,9
2025,06,니제르,8
2025,06,세이셸,7
2025,06,남수단공화국,6
2025,06,라이베리아,6
2025,06,모리타니,6
2025,06,부르키나파소,6
2025,06,시에라리온,6
2025,06,카보베르데,5
2025,06,코모로,4
2025,06,기니비사우,3
2025,06,소말리아,3
2025,06,적도기니,3
2025,06,차드,3
2025,06,콩고,3
2025,06,에리트레아,2
2025,06,지부티,2
2025,06,레소토,1
2025,06,기타,103
2025,07,중국,603261
2025,07,일본,302951
2025,07,타이완,201270
2025,07,홍콩,63962
2025,07,베트남,54061
2025,07,필리핀,42707
2025,07,인도네시아,28866
2025,07,한국계중국인,23016
2025,07,타이,22140
2025,07,인도,16803
2025,07,싱가포르,16100
2025,07,몽골,15209
2025,07,말레이시아,13980
2025,07,미얀마,7121
2025,07,카자흐스탄,6605
2025,07,우즈베키스탄,6306
2025,07,튀르키예,6091
2025,07,마카오,5008
2025,07,네팔,3613
2025,07,캄보디아,3353
2025,07,사우디아라비아,2658
2025,07,스리랑카,2263
2025,07,방글라데시,1969
2025,07,이스라엘,1710
2025,07,라오스,1588
2025,07,파키스탄,1408
2025,07,키르기즈,1045
2025,07,아랍에미리트연합,993
2025,07,타지키스탄,631
2025,07,브루나이,438
2025,07,쿠웨이트,361
2025,07,카타르,299
2025,07,투르크메니스탄,286
2025,07,이라크,277
2025,07,이란,274
2025,07,티모르민주공화국,214
2025,07,시리아,213
2025,07,요르단,209
2025,07,오만,196
2025,07,키프로스,112
2025,07,바레인,109
2025,07,레바논,105
2025,07,예멘공화국,96
2025,07,부탄,32
2025,07,팔레스타인,29
2025,07,아프가니스탄,27
2025,07,몰디브,20
2025,07,홍콩거주난민,1
2025,07,미국,141035
2025,07,캐나다,24747
2025,07,멕시코,8481
2025,07,브라질,3503
2025,07,콜롬비아,1381
2025,07,아르헨티나,682
2025,07,칠레,556
2025,07,페루,552
2025,07,에콰도르,266
2025,07,베네수엘라,202
2025,07,코스타리카,183
2025,07,도미니카공화국,145
2025,07,파나마,142
2025,07,파라과이,127
2025,07,온두라스,118
2025,07,과테말라,105
2025,07,엘살바도르,102
2025,07,자메이카,92
2025,07,세인트크리스토퍼네비스,90
2025,07,트리니다드토바고,85
2025,07,도미니카연방,73
2025,07,니카라과,67
2025,07,우루과이,52
2025,07,볼리비아,44
2025,07,그레나다,36
2025,07,아이티,24
2025,07,세인트루시아,20
2025,07,쿠바,19
2025,07,바하마,17
2025,07,가이아나,16
2025,07,앤티카바부다,14
2025,07,바베이도스,9
2025,07,세인트빈센트그레나딘,9
2025,07,벨리즈,8
2025,07,수리남,7
2025,07,러시아(연방),21041
2025,07,프랑스,17115
2025,07,영국,13394
2025,07,독일,11498
2025,07,네덜란드,6955
2025,07,스페인,5982
2025,07,이탈리아,5802
2025,07,폴란드,4665
2025,07,스위스,3095
2025,07,벨기에,2262
2025,07,우크라이나,2166
2025,07,덴마크,1956
2025,07,스웨덴,1942
2025,07,노르웨이,1785
2025,07,오스트리아,1638
2025,07,루마니아,1414
2025,07,포르투갈,1412
2025,07,체코,1231
2025,07,아일랜드,1169
2025,07,핀란드,1085
2025,07,그리스,945
2025,07,헝가리,831
2025,07,크로아티아,685
2025,07,영국보호민,555
2025,07,불가리아,532
2025,07,슬로바크,495
2025,07,리투아니아,440
2025,07,라트비아,271
2025,07,슬로베니아,250
2025,07,몬테네그로,235
2025,07,세르비아,229
2025,07,벨라루스,213
2025,07,조지아,174
2025,07,룩셈부르크,167
2025,07,아제르바이잔,153
2025,07,에스토니아,152
2025,07,아이슬란드,93
2025,07,몰도바,65
2025,07,몰타,61
2025,07,알바니아,47
2025,07,유고슬라비아,41
2025,07,아르메니아,32
2025,07,보스니아-헤르체고비나,22
2025,07,북마케도니아,15
2025,07,리히텐슈타인,14
2025,07,안도라,10
2025,07,모나코,9
2025,07,영국외지민,9
2025,07,산마리노,8
2025,07,코소보,6
2025,07,교황청,1
2025,07,오스트레일리아,17061
2025,07,뉴질랜드,3125
2025,07,피지,101
2025,07,바누아투,70
2025,07,사모아,58
2025,07,솔로몬군도,40
2025,07,미이크로네시아,32
2025,07,파푸아뉴기니,32
2025,07,마샬군도,25
2025,07,팔라우,21
2025,07,키리바시,12
2025,07,통가,9
2025,07,투발루,3
2025,07,남아프리카공화국,1776
2025,07,에티오피아,895
2025,07,이집트,639
2025,07,케냐,619
2025,07,모로코,542
2025,07,짐바브웨,376
2025,07,튀니지,344
2025,07,탄자니아,274
2025,07,가나,257
2025,07,마다가스카르,254
2025,07,알제리,203
2025,07,리비아,185
2025,07,나이지리아,183
2025,07,모리셔스,146
2025,07,우간다,128
2025,07,르완다,94
2025,07,콩고민주공화국,82
2025,07,코트디부아르,79
2025,07,세네갈,62
2025,07,카메룬,59
2025,07,수단,44
2025,07,감비아,36
2025,07,잠비아,36
2025,07,모잠비크,34
2025,07,보츠와나,24
2025,07,부룬디,24
2025,07,나미비아,22
2025,07,베냉,22
2025,07,부르키나파소,21
2025,07,가봉,20
2025,07,기니,20
2025,07,라이베리아,20
2025,07,말라위,19
2025,07,말리,16
2025,07,에스와티니,15
2025,07,레소토,13
2025,07,콩고,13
2025,07,시에라리온,12
2025,07,앙골라,12
2025,07,토고,12
2025,07,남수단공화국,11
2025,07,모리타니,8
2025,07,세이셸,7
2025,07,중앙아프리카공화국,7
2025,07,적도기니,5
2025,07,코모로,5
2025,07,니제르,4
2025,07,카보베르데,4
2025,07,에리트레아,3
2025,07,차드,3
2025,07,소말리아,2
2025,07,기타,98
2025,08,중국,613177
2025,08,일본,383508
2025,08,타이완,193799
2025,08,홍콩,64732
2025,08,베트남,59437
2025,08,필리핀,42479
2025,08,한국계중국인,27355
2025,08,인도네시아,25162
2025,08,타이,20372
2025,08,몽골,17206
2025,08,인도,16145
2025,08,싱가포르,16013
2025,08,말레이시아,15679
2025,08,우즈베키스탄,9828
2025,08,미얀마,8168
2025,08,카자흐스탄,7833
2025,08,튀르키예,6461
2025,08,마카오,6216
2025,08,네팔,5676
2025,08,캄보디아,3531
2025,08,방글라데시,3291
2025,08,스리랑카,3134
2025,08,라오스,2235
2025,08,이스라엘,1865
2025,08,파키스탄,1846
2025,08,사우디아라비아,1811
2025,08,키르기즈,1775
2025,08,타지키스탄,890
2025,08,아랍에미리트연합,759
2025,08,쿠웨이트,745
2025,08,브루나이,562
2025,08,이란,412
2025,08,티모르민주공화국,283
2025,08,투르크메니스탄,283
2025,08,이라크,250
2025,08,요르단,233
2025,08,시리아,221
2025,08,카타르,215
2025,08,키프로스,189
2025,08,오만,158
2025,08,예멘공화국,123
2025,08,바레인,81
2025,08,레바논,78
2025,08,부탄,35
2025,08,아프가니스탄,34
2025,08,팔레스타인,23
2025,08,몰디브,14
2025,08,홍콩거주난민,1
2025,08,미국,120154
2025,08,캐나다,24752
2025,08,멕시코,7647
2025,08,브라질,3186
2025,08,콜롬비아,1256
2025,08,페루,738
2025,08,아르헨티나,661
2025,08,칠레,643
2025,08,에콰도르,382
2025,08,베네수엘라,209
2025,08,도미니카공화국,176
2025,08,코스타리카,156
2025,08,파나마,145
2025,08,과테말라,135
2025,08,온두라스,122
2025,08,파라과이,114
2025,08,자메이카,111
2025,08,엘살바도르,109
2025,08,세인트크리스토퍼네비스,85
2025,08,트리니다드토바고,72
2025,08,우루과이,70
2025,08,니카라과,62
2025,08,도미니카연방,55
2025,08,그레나다,43
2025,08,바하마,37
2025,08,볼리비아,37
2025,08,세인트루시아,33
2025,08,쿠바,24
2025,08,앤티카바부다,22
2025,08,아이티,21
2025,08,가이아나,13
2025,08,벨리즈,9
2025,08,바베이도스,7
2025,08,수리남,5
2025,08,세인트빈센트그레나딘,4
2025,08,러시아(연방),22571
2025,08,프랑스,22008
2025,08,독일,16756
2025,08,영국,16076
2025,08,이탈리아,13087
2025,08,스페인,9561
2025,08,네덜란드,6954
2025,08,폴란드,5200
2025,08,스위스,2417
2025,08,우크라이나,1942
2025,08,포르투갈,1907
2025,08,벨기에,1851
2025,08,오스트리아,1824
2025,08,루마니아,1760
2025,08,스웨덴,1737
2025,08,덴마크,1486
2025,08,그리스,1412
2025,08,체코,1254
2025,08,아일랜드,1246
2025,08,핀란드,1065
2025,08,노르웨이,971
2025,08,헝가리,816
2025,08,크로아티아,722
2025,08,불가리아,585
2025,08,영국보호민,504
2025,08,리투아니아,464
2025,08,슬로바크,438
2025,08,아제르바이잔,398
2025,08,벨라루스,321
2025,08,세르비아,320
2025,08,라트비아,297
2025,08,룩셈부르크,257
2025,08,슬로베니아,244
2025,08,에스토니아,208
2025,08,조지아,149
2025,08,몬테네그로,137
2025,08,몰타,115
2025,08,알바니아,84
2025,08,몰도바,66
2025,08,아르메니아,55
2025,08,유고슬라비아,50
2025,08,아이슬란드,44
2025,08,보스니아-헤르체고비나,21
2025,08,안도라,13
2025,08,코소보,9
2025,08,북마케도니아,9
2025,08,영국외지민,8
2025,08,모나코,7
2025,08,리히텐슈타인,5
2025,08,산마리노,3
2025,08,교황청,2
2025,08,오스트레일리아,14789
2025,08,뉴질랜드,2842
2025,08,피지,80
2025,08,파푸아뉴기니,68
2025,08,미이크로네시아,22
2025,08,바누아투,20
2025,08,마샬군도,18
2025,08,팔라우,18
2025,08,솔로몬군도,18
2025,08,사모아,17
2025,08,통가,16
2025,08,나우루,9
2025,08,투발루,7
2025,08,키리바시,4
2025,08,남아프리카공화국,2376
2025,08,에티오피아,1005
2025,08,모로코,848
2025,08,이집트,635
2025,08,케냐,611
2025,08,튀니지,332
2025,08,짐바브웨,288
2025,08,가나,258
2025,08,나이지리아,247
2025,08,탄자니아,240
2025,08,마다가스카르,233
2025,08,알제리,205
2025,08,우간다,168
2025,08,리비아,147
2025,08,르완다,134
2025,08,모리셔스,129
2025,08,코트디부아르,111
2025,08,카메룬,94
2025,08,콩고민주공화국,70
2025,08,세네갈,57
2025,08,수단,53
2025,08,감비아,50
2025,08,보츠와나,44
2025,08,부룬디,44
2025,08,모잠비크,43
2025,08,앙골라,35
2025,08,기니,33
2025,08,말라위,33
2025,08,잠비아,31
2025,08,라이베리아,29
2025,08,부르키나파소,27
2025,08,나미비아,24
2025,08,베냉,23
2025,08,시에라리온,23
2025,08,가봉,21
2025,08,에스와티니,19
2025,08,말리,18
2025,08,중앙아프리카공화국,16
2025,08,적도기니,16
2025,08,모리타니,14
2025,08,토고,14
2025,08,세이셸,11
2025,08,카보베르데,10
2025,08,콩고,7
2025,08,기니비사우,4
2025,08,니제르,4
2025,08,소말리아,4
2025,08,레소토,3
2025,08,남수단공화국,3
2025,08,차드,1
2025,08,지부티,1
2025,08,에스트레아,1
2025,08,기타,139
2025,09,중국,505556
2025,09,일본,373475
2025,09,타이완,156743
2025,09,베트남,52839
2025,09,필리핀,48651
2025,09,홍콩,40647
2025,09,말레이시아,31500
2025,09,싱가포르,29905
2025,09,인도네시아,26928
2025,09,타이,22794
2025,09,한국계중국인,19840
2025,09,인도,19510
2025,09,몽골,14570
2025,09,우즈베키스탄,9093
2025,09,미얀마,7394
2025,09,튀르키예,6119
2025,09,카자흐스탄,5921
2025,09,네팔,4084
2025,09,이스라엘,3898
2025,09,캄보디아,3668
2025,09,마카오,2791
2025,09,스리랑카,2740
2025,09,방글라데시,2318
2025,09,라오스,1982
2025,09,사우디아라비아,1713
2025,09,키르기즈,1571
2025,09,파키스탄,1502
2025,09,타지키스탄,933
2025,09,아랍에미리트연합,609
2025,09,이란,587
2025,09,브루나이,430
2025,09,시리아,323
2025,09,쿠웨이트,310
2025,09,이라크,271
2025,09,요르단,256
2025,09,티모르민주공화국,221
2025,09,투르크메니스탄,216
2025,09,오만,195
2025,09,카타르,158
2025,09,키프로스,149
2025,09,예멘공화국,106
2025,09,부탄,101
2025,09,레바논,100
2025,09,바레인,84
2025,09,팔레스타인,43
2025,09,몰디브,35
2025,09,아프가니스탄,26
2025,09,미국,128322
2025,09,캐나다,27860
2025,09,멕시코,8908
2025,09,브라질,3816
2025,09,콜롬비아,1726
2025,09,칠레,953
2025,09,아르헨티나,885
2025,09,페루,798
2025,09,에콰도르,407
2025,09,코스타리카,323
2025,09,베네수엘라,283
2025,09,과테말라,241
2025,09,도미니카공화국,230
2025,09,온두라스,227
2025,09,파나마,180
2025,09,엘살바도르,151
2025,09,자메이카,127
2025,09,우루과이,99
2025,09,세인트크리스토퍼네비스,93
2025,09,볼리비아,84
2025,09,파라과이,82
2025,09,도미니카연방,76
2025,09,트리니다드토바고,66
2025,09,니카라과,59
2025,09,그레나다,57
2025,09,바하마,51
2025,09,쿠바,48
2025,09,수리남,45
2025,09,세인트루시아,40
2025,09,바베이도스,31
2025,09,앤티카바부다,25
2025,09,벨리즈,17
2025,09,가이아나,16
2025,09,아이티,8
2025,09,세인트빈센트그레나딘,1
2025,09,러시아(연방),20135
2025,09,독일,19530
2025,09,영국,16466
2025,09,프랑스,16329
2025,09,이탈리아,7579
2025,09,폴란드,6804
2025,09,네덜란드,6227
2025,09,스페인,6059
2025,09,스위스,3330
2025,09,벨기에,2604
2025,09,스웨덴,2565
2025,09,우크라이나,2154
2025,09,덴마크,2029
2025,09,오스트리아,2005
2025,09,루마니아,1899
2025,09,포르투갈,1671
2025,09,아일랜드,1594
2025,09,노르웨이,1556
2025,09,핀란드,1509
2025,09,체코,1303
2025,09,그리스,1187
2025,09,헝가리,972
2025,09,불가리아,813
2025,09,크로아티아,785
2025,09,슬로바크,721
2025,09,리투아니아,570
2025,09,영국보호민,504
2025,09,세르비아,503
2025,09,슬로베니아,458
2025,09,라트비아,383
2025,09,에스토니아,267
2025,09,벨라루스,234
2025,09,몬테네그로,232
2025,09,조지아,226
2025,09,아제르바이잔,203
2025,09,룩셈부르크,188
2025,09,몰타,125
2025,09,알바니아,120
2025,09,아이슬란드,95
2025,09,유고슬라비아,67
2025,09,몰도바,54
2025,09,아르메니아,39
2025,09,코소보,28
2025,09,보스니아-헤르체고비나,23
2025,09,북마케도니아,20
2025,09,리히텐슈타인,15
2025,09,영국외지민,9
2025,09,안도라,8
2025,09,모나코,6
2025,09,산마리노,4
2025,09,오스트레일리아,26161
2025,09,뉴질랜드,4713
2025,09,피지,82
2025,09,파푸아뉴기니,50
2025,09,미이크로네시아,37
2025,09,사모아,26
2025,09,마샬군도,25
2025,09,바누아투,24
2025,09,키리바시,22
2025,09,팔라우,15
2025,09,솔로몬군도,15
2025,09,투발루,12
2025,09,통가,8
2025,09,나우루,7
2025,09,남아프리카공화국,1630
2025,09,에티오피아,839
2025,09,이집트,756
2025,09,모로코,636
2025,09,케냐,530
2025,09,튀니지,355
2025,09,짐바브웨,344
2025,09,리비아,267
2025,09,나이지리아,245
2025,09,마다가스카르,244
2025,09,가나,229
2025,09,탄자니아,212
2025,09,모리셔스,184
2025,09,알제리,168
2025,09,우간다,104
2025,09,르완다,94
2025,09,코트디부아르,71
2025,09,부룬디,69
2025,09,보츠와나,67
2025,09,감비아,67
2025,09,세네갈,60
2025,09,잠비아,48
2025,09,카메룬,45
2025,09,수단,44
2025,09,모잠비크,43
2025,09,콩고민주공화국,42
2025,09,시에라리온,36
2025,09,나미비아,35
2025,09,가봉,28
2025,09,앙골라,23
2025,09,말리,21
2025,09,에스와티니,20
2025,09,레소토,17
2025,09,부르키나파소,16
2025,09,라이베리아,15
2025,09,말라위,15
2025,09,모리타니,15
2025,09,베냉,14
2025,09,세이셸,13
2025,09,기니,12
2025,09,남수단공화국,12
2025,09,차드,8
2025,09,소말리아,8
2025,09,토고,8
2025,09,카보베르데,7
2025,09,콩고,7
2025,09,적도기니,7
2025,09,에리트레아,6
2025,09,중앙아프리카공화국,3
2025,09,니제르,3
2025,09,상투메프린시페,3
2025,09,코모로,1
2025,09,지부티,1
2025,09,기니비사우,1
2025,09,기타,184
2025,10,중국,480180
2025,10,일본,320448
2025,10,타이완,163398
2025,10,필리핀,64280
2025,10,베트남,57377
2025,10,홍콩,44545
2025,10,타이,42477
2025,10,싱가포르,40157
2025,10,말레이시아,34255
2025,10,인도네시아,33747
2025,10,한국계중국인,25865
2025,10,인도,17716
2025,10,몽골,14652
2025,10,미얀마,7971
2025,10,우즈베키스탄,6846
2025,10,카자흐스탄,6366
2025,10,튀르키예,6127
2025,10,캄보디아,5333
2025,10,이스라엘,4728
2025,10,네팔,3868
2025,10,방글라데시,3267
2025,10,라오스,3165
2025,10,마카오,3123
2025,10,스리랑카,3076
2025,10,사우디아라비아,2227
2025,10,파키스탄,1660
2025,10,키르기즈,1429
2025,10,아랍에미리트연합,1056
2025,10,브루나이,583
2025,10,타지키스탄,520
2025,10,쿠웨이트,398
2025,10,이란,390
2025,10,시리아,321
2025,10,요르단,319
2025,10,이라크,286
2025,10,카타르,231
2025,10,오만,228
2025,10,투르크메니스탄,225
2025,10,티모르민주공화국,225
2025,10,키프로스,166
2025,10,예멘공화국,130
2025,10,레바논,114
2025,10,바레인,99
2025,10,부탄,71
2025,10,아프가니스탄,25
2025,10,몰디브,24
2025,10,팔레스타인,22
2025,10,미국,155762
2025,10,캐나다,31452
2025,10,멕시코,9981
2025,10,브라질,5061
2025,10,콜롬비아,1973
2025,10,아르헨티나,1192
2025,10,칠레,1117
2025,10,페루,911
2025,10,에콰도르,474
2025,10,코스타리카,399
2025,10,도미니카공화국,291
2025,10,과테말라,257
2025,10,베네수엘라,256
2025,10,파나마,232
2025,10,바하마,192
2025,10,온두라스,190
2025,10,엘살바도르,175
2025,10,파라과이,139
2025,10,자메이카,135
2025,10,우루과이,74
2025,10,니카라과,70
2025,10,트리니다드토바고,68
2025,10,도미니카연방,66
2025,10,세인트크리스토퍼네비스,63
2025,10,볼리비아,61
2025,10,쿠바,49
2025,10,그레나다,46
2025,10,세인트루시아,30
2025,10,바베이도스,20
2025,10,아이티,20
2025,10,가이아나,16
2025,10,벨리즈,16
2025,10,세인트빈센트그레나딘,16
2025,10,앤티카바부다,16
2025,10,수리남,10
2025,10,미국인근섬,1
2025,10,러시아(연방),24627
2025,10,프랑스,21002
2025,10,독일,19890
2025,10,영국,19574
2025,10,이탈리아,7779
2025,10,네덜란드,6472
2025,10,스페인,6238
2025,10,폴란드,5442
2025,10,스위스,3852
2025,10,스웨덴,3241
2025,10,덴마크,2695
2025,10,벨기에,2552
2025,10,우크라이나,2315
2025,10,루마니아,2170
2025,10,포르투갈,2002
2025,10,오스트리아,1803
2025,10,아일랜드,1787
2025,10,핀란드,1633
2025,10,노르웨이,1591
2025,10,체코,1504
2025,10,헝가리,1199
2025,10,그리스,1158
2025,10,불가리아,796
2025,10,리투아니아,702
2025,10,크로아티아,628
2025,10,슬로바크,572
2025,10,영국보호민,538
2025,10,세르비아,531
2025,10,라트비아,337
2025,10,슬로베니아,323
2025,10,에스토니아,310
2025,10,벨라루스,291
2025,10,몬테네그로,244
2025,10,룩셈부르크,172
2025,10,아제르바이잔,171
2025,10,조지아,155
2025,10,알바니아,131
2025,10,유고슬라비아,93
2025,10,몰타,90
2025,10,몰도바,83
2025,10,아이슬란드,78
2025,10,아르메니아,77
2025,10,보스니아-헤르체고비나,41
2025,10,코소보,22
2025,10,북마케도니아,17
2025,10,리히텐슈타인,16
2025,10,안도라,16
2025,10,영국외지민,12
2025,10,모나코,7
2025,10,산마리노,4
2025,10,오스트레일리아,27457
2025,10,뉴질랜드,4557
2025,10,피지,78
2025,10,파푸아뉴기니,66
2025,10,사모아,45
2025,10,미이크로네시아,31
2025,10,바누아투,28
2025,10,마샬군도,20
2025,10,팔라우,19
2025,10,키리바시,17
2025,10,솔로몬군도,9
2025,10,통가,9
2025,10,투발루,2
2025,10,남아프리카공화국,2183
2025,10,에티오피아,918
2025,10,이집트,867
2025,10,모로코,694
2025,10,케냐,657
2025,10,짐바브웨,377
2025,10,튀니지,362
2025,10,리비아,308
2025,10,마다가스카르,301
2025,10,알제리,266
2025,10,나이지리아,226
2025,10,가나,223
2025,10,모리셔스,176
2025,10,탄자니아,108
2025,10,우간다,106
2025,10,르완다,91
2025,10,모잠비크,72
2025,10,세네갈,58
2025,10,카메룬,52
2025,10,콩고민주공화국,48
2025,10,코트디부아르,47
2025,10,수단,45
2025,10,잠비아,43
2025,10,감비아,42
2025,10,부룬디,40
2025,10,보츠와나,27
2025,10,앙골라,21
2025,10,모리타니,20
2025,10,나미비아,19
2025,10,베냉,18
2025,10,말리,17
2025,10,기니,15
2025,10,말라위,15
2025,10,부르키나파소,15
2025,10,라이베리아,13
2025,10,레소토,12
2025,10,토고,12
2025,10,가봉,10
2025,10,에스와티니,10
2025,10,세이셸,8
2025,10,콩고,8
2025,10,카보베르데,7
2025,10,시에라리온,5
2025,10,남수단공화국,4
2025,10,소말리아,4
2025,10,에리트레아,3
2025,10,중앙아프리카공화국,3
2025,10,코모로,3
2025,10,니제르,2
2025,10,적도기니,2
2025,10,지부티,2
2025,10,차드,2
2025,10,기니비사우,1
2025,11,중국,381087
2025,11,일본,365630
2025,11,타이완,160169
2025,11,필리핀,60970
2025,11,홍콩,49360
2025,11,싱가포르,48657
2025,11,베트남,48593
2025,11,말레이시아,36401
2025,11,타이,33527
2025,11,인도네시아,30577
2025,11,한국계중국인,17084
2025,11,인도,16777
2025,11,몽골,13378
2025,11,미얀마,6408
2025,11,튀르키예,5890
2025,11,카자흐스탄,5370
2025,11,우즈베키스탄,5336
2025,11,네팔,5170
2025,11,캄보디아,4345
2025,11,마카오,3753
2025,11,사우디아라비아,2593
2025,11,이스라엘,2231
2025,11,방글라데시,2001
2025,11,스리랑카,1964
2025,11,라오스,1949
2025,11,파키스탄,1307
2025,11,키르기즈,1040
2025,11,아랍에미리트연합,934
2025,11,브루나이,791
2025,11,타지키스탄,547
2025,11,쿠웨이트,333
2025,11,이란,318
2025,11,요르단,284
2025,11,이라크,263
2025,11,오만,201
2025,11,시리아,190
2025,11,투르크메니스탄,140
2025,11,레바논,139
2025,11,카타르,134
2025,11,바레인,122
2025,11,키프로스,122
2025,11,티모르민주공화국,119
2025,11,부탄,67
2025,11,예멘공화국,66
2025,11,팔레스타인,34
2025,11,몰디브,32
2025,11,아프가니스탄,20
2025,11,미국,138997
2025,11,캐나다,23461
2025,11,멕시코,7969
2025,11,브라질,3590
2025,11,콜롬비아,1594
2025,11,칠레,833
2025,11,아르헨티나,780
2025,11,페루,697
2025,11,코스타리카,309
2025,11,에콰도르,237
2025,11,파나마,234
2025,11,베네수엘라,206
2025,11,과테말라,169
2025,11,온두라스,157
2025,11,도미니카공화국,151
2025,11,자메이카,124
2025,11,엘살바도르,114
2025,11,볼리비아,99
2025,11,세인트크리스토퍼네비스,73
2025,11,니카라과,70
2025,11,파라과이,70
2025,11,도미니카연방,65
2025,11,우루과이,60
2025,11,트리니다드토바고,56
2025,11,쿠바,37
2025,11,그레나다,34
2025,11,바하마,25
2025,11,세인트루시아,23
2025,11,바베이도스,18
2025,11,앤티카바부다,16
2025,11,아이티,14
2025,11,세인트빈센트그레나딘,14
2025,11,벨리즈,11
2025,11,가이아나,8
2025,11,수리남,8
2025,11,러시아(연방),17681
2025,11,영국,13954
2025,11,프랑스,13754
2025,11,독일,13114
2025,11,이탈리아,7389
2025,11,스페인,5339
2025,11,폴란드,5281
2025,11,네덜란드,4947
2025,11,스웨덴,2686
2025,11,우크라이나,2118
2025,11,스위스,1847
2025,11,벨기에,1679
2025,11,덴마크,1632
2025,11,루마니아,1488
2025,11,포르투갈,1475
2025,11,핀란드,1443
2025,11,오스트리아,1378
2025,11,아일랜드,1305
2025,11,노르웨이,1283
2025,11,그리스,1219
2025,11,체코,1197
2025,11,불가리아,638
2025,11,헝가리,603
2025,11,리투아니아,593
2025,11,크로아티아,573
2025,11,영국보호민,565
2025,11,세르비아,412
2025,11,슬로바크,374
2025,11,라트비아,293
2025,11,슬로베니아,265
2025,11,에스토니아,260
2025,11,벨라루스,251
2025,11,아제르바이잔,178
2025,11,몬테네그로,174
2025,11,룩셈부르크,139
2025,11,몰타,117
2025,11,조지아,113
2025,11,아이슬란드,98
